Code Smell,Project,Package,Class,Method,IsSmell,SeverityLevel,Severity,ATFD_method,FDP_method,MAXNESTING_method,LOC_method,CYCLO_method,NOLV_method,NOAV_method,FANOUT_method,CFNAMM_method,ATLD_method,CINT_method,CDISP_method,AMW_type,ATFD_type,CFNAMM_type,DIT_type,FANOUT_type,LCOM5_type,LOCNAMM_type,LOC_package,LOC_type,NIM_type,NOA_type,NOCS_package,NOCS_project,NOMNAMM_project,NOMNAMM_type,NOM_project,RFC_type,TCC_type,WMCNAMM_type,WMC_type,WOC_type,NOM_type,AMWNAMM_type,NOCS_type,NOM_package,NOMNAMM_package,LOCNAMM_package,LOC_project,LOCNAMM_project,NOAM_type,NOP_method,MaMCL_method,MeMCL_method,CLNAMM_method,num_not_final_not_static_attributes,number_private_visibility_attributes
Large Class,osu.Game,osu.Game.Graphics.UserInterface,DrawableOsuMenuItem,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,77,1813,2800,3,6032,0,0,0,0,0,8,0,0,289,161,0,0,0,0,1,0,0,0,3,5
Large Class,osu.Game,osu.Game.Graphics.UserInterface,ExpandingBar,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,77,1813,2800,3,6032,0,0,0,0,0,4,0,0,289,161,0,0,0,0,1,0,0,0,3,3
Large Class,osu.Game,osu.Game.Graphics.UserInterface,LoadingButton,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,77,1813,2800,4,6032,0,0,0,0,0,4,0,0,289,161,0,0,0,0,1,0,0,0,1,2
Large Class,osu.Game,osu.Game.Graphics.UserInterface,RollingCounter,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,77,1813,2800,8,6032,0,0,0,0,0,10,0,0,289,161,0,0,0,0,1,0,0,0,2,3
Large Class,osu.Game,osu.Game.Graphics.UserInterface,ShowMoreButton,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,77,1813,2800,3,6032,0,0,0,0,0,8,0,0,289,161,0,0,0,0,1,0,0,0,5,6
Large Class,osu.Game,osu.Game.Input,IdleTracker,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1813,2800,3,6032,0,0,0,0,0,5,0,0,13,8,0,0,0,0,1,0,0,0,1,3
Large Class,osu.Game,osu.Game.IO,OsuStorage,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1813,2800,1,6032,0,0,0,0,0,4,0,0,32,24,0,0,0,0,1,0,0,0,0,3
Large Class,osu.Game,osu.Game.Online.API,APIDownloadRequest,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1813,2800,1,6032,0,0,0,0,0,4,0,0,59,23,0,0,0,0,1,0,0,0,1,1
Large Class,osu.Game,osu.Game.Online.API,APIRequest,,1,1,1,0,0,2,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,1813,2800,9,6032,0,0,0,0,0,12,0,0,59,23,0,0,0,0,2,0,0,0,4,2
Large Class,osu.Game,osu.Game.Online.API,APIRequest,,1,1,1,0,0,2,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,1813,2800,9,6032,0,0,0,0,0,12,0,0,59,23,0,0,0,0,2,0,0,0,4,2
Large Class,osu.Game,osu.Game.Online.API.Requests.Responses,APIChangelogEntry,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1813,2800,0,6032,0,0,0,0,0,0,0,0,10,8,0,0,0,0,1,0,0,0,0,0
Large Class,osu.Game,osu.Game.Online.API.Requests.Responses,APIChangelogUser,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1813,2800,0,6032,0,0,0,0,0,0,0,0,10,8,0,0,0,0,1,0,0,0,0,0
Large Class,osu.Game,osu.Game.Online.Chat,ChannelManager,,1,3,3,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,1813,2800,8,6032,0,0,0,0,0,14,0,0,52,24,0,0,0,0,1,0,0,0,2,6
Large Class,osu.Game,osu.Game.Online.Chat,MessageFormatter,,1,2,2,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,1813,2800,5,6032,0,0,0,0,0,6,0,0,52,24,0,0,0,0,1,0,0,0,0,8
Large Class,osu.Game,osu.Game.Online.Leaderboards,Leaderboard,,1,2,2,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,1813,2800,6,6032,0,0,0,0,0,11,0,0,24,9,0,0,0,0,1,0,0,0,10,17
Large Class,osu.Game,osu.Game.Online.Multiplayer,MultiplayerClient,,1,2,2,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,1813,2800,2,6032,0,0,0,0,0,15,0,0,50,26,0,0,0,0,1,0,0,0,2,6
Large Class,osu.Game,osu.Game.Online.Multiplayer,StatefulMultiplayerClient,,1,2,2,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,1813,2800,21,6032,0,0,0,0,0,29,0,0,50,26,0,0,0,0,1,0,0,0,3,4
Large Class,osu.Game,osu.Game.Online,OnlineViewContainer,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1813,2800,0,6032,0,0,0,0,0,4,0,0,23,4,0,0,0,0,1,0,0,0,1,4
Large Class,osu.Game,osu.Game.Online.Rooms,BeatmapAvailability,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,1813,2800,4,6032,0,0,0,0,0,6,0,0,35,20,0,0,0,0,1,0,0,0,0,0
Large Class,osu.Game,osu.Game.Online.Spectator,SpectatorStreamingClient,,1,2,2,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,1813,2800,1,6032,0,0,0,0,0,15,0,0,17,3,0,0,0,0,1,0,0,0,7,15
Large Class,osu.Game,osu.Game,OsuGameBase,,1,3,3,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,1813,2800,5,6032,0,0,0,0,0,17,0,0,60,19,0,0,0,0,1,0,0,0,20,7
Large Class,osu.Game,osu.Game.Overlays.BeatmapListing,BeatmapListingSearchControl,,1,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,1813,2800,0,6032,0,0,0,0,0,3,0,0,66,39,0,0,0,0,1,0,0,0,2,12
Large Class,osu.Game,osu.Game.Overlays.BeatmapListing.Panels,GridBeatmapPanel,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,1813,2800,2,6032,0,0,0,0,0,5,0,0,22,4,0,0,0,0,1,0,0,0,5,5
Large Class,osu.Game,osu.Game.Overlays.BeatmapSet,BasicStats,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,1813,2800,1,6032,0,0,0,0,0,3,0,0,64,17,0,0,0,0,1,0,0,0,2,3
Large Class,osu.Game,osu.Game.Overlays.BeatmapSet.Buttons,PreviewButton,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1813,2800,0,6032,0,0,0,0,0,4,0,0,12,3,0,0,0,0,1,0,0,0,0,2
Large Class,osu.Game,osu.Game.Overlays.BeatmapSet.Scores,ScoresContainer,,1,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,1813,2800,0,6032,0,0,0,0,0,5,0,0,24,5,0,0,0,0,1,0,0,0,1,12
Large Class,osu.Game,osu.Game.Overlays.BeatmapSet.Scores,TopScoreStatisticsSection,,1,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,1813,2800,0,6032,0,0,0,0,0,3,0,0,24,5,0,0,0,0,1,0,0,0,1,12
Large Class,osu.Game,osu.Game.Overlays.Chat,ChatLine,,1,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,1813,2800,1,6032,0,0,0,0,0,4,0,0,16,4,0,0,0,0,1,0,0,0,4,8
Large Class,osu.Game,osu.Game.Overlays.Chat.Tabs,ChannelTabItem,,1,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,1813,2800,4,6032,0,0,0,0,0,10,0,0,26,13,0,0,0,0,1,0,0,0,4,6
Large Class,osu.Game,osu.Game.Overlays.Comments.Buttons,ChevronButton,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1813,2800,1,6032,0,0,0,0,0,3,0,0,17,2,0,0,0,0,1,0,0,0,0,1
Large Class,osu.Game,osu.Game.Overlays.Comments.Buttons,ShowMoreRepliesButton,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1813,2800,1,6032,0,0,0,0,0,4,0,0,17,2,0,0,0,0,1,0,0,0,1,1
Large Class,osu.Game,osu.Game.Overlays.Comments,CommentEditor,,1,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,1813,2800,1,6032,0,0,0,0,0,11,0,0,75,16,0,0,0,0,1,0,0,0,2,2
Large Class,osu.Game,osu.Game.Overlays.Comments,DrawableComment,,1,2,2,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,1813,2800,3,6032,0,0,0,0,0,9,0,0,75,16,0,0,0,0,1,0,0,0,9,11
Large Class,osu.Game,osu.Game.Overlays.Dashboard.Home,DashboardBeatmapPanel,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,1813,2800,1,6032,0,0,0,0,0,4,0,0,12,6,0,0,0,0,1,0,0,0,2,2
Large Class,osu.Game,osu.Game.Overlays.Dialog,PopupDialog,,1,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,1813,2800,2,6032,0,0,0,0,0,4,0,0,6,4,0,0,0,0,1,0,0,0,3,12
Large Class,osu.Game,osu.Game.Overlays,LoginOverlay,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,66,1813,2800,0,6032,0,0,0,0,0,4,0,0,329,171,0,0,0,0,1,0,0,0,2,2
Large Class,osu.Game,osu.Game.Overlays.Mods,ModButton,,1,2,2,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,1813,2800,3,6032,0,0,0,0,0,9,0,0,45,13,0,0,0,0,1,0,0,0,6,10
Large Class,osu.Game,osu.Game.Overlays.Mods,ModSection,,1,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,1813,2800,3,6032,0,0,0,0,0,10,0,0,45,13,0,0,0,0,1,0,0,0,6,7
Large Class,osu.Game,osu.Game.Overlays.Mods,ModSelectOverlay,,1,2,2,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,1813,2800,4,6032,0,0,0,0,0,18,0,0,45,13,0,0,0,0,1,0,0,0,6,5
Large Class,osu.Game,osu.Game.Overlays.Music,CollectionDropdown,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1813,2800,5,6032,0,0,0,0,0,5,0,0,30,14,0,0,0,0,1,0,0,0,0,0
Large Class,osu.Game,osu.Game.Overlays.Music,PlaylistItem,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,1813,2800,1,6032,0,0,0,0,0,6,0,0,30,14,0,0,0,0,1,0,0,0,9,8
Large Class,osu.Game,osu.Game.Overlays,NewsOverlay,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,66,1813,2800,0,6032,0,0,0,0,0,9,0,0,329,171,0,0,0,0,1,0,0,0,5,6
Large Class,osu.Game,osu.Game.Overlays,NotificationOverlay,,1,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,66,1813,2800,2,6032,0,0,0,0,0,11,0,0,329,171,0,0,0,0,1,0,0,0,5,6
Large Class,osu.Game,osu.Game.Overlays.Notifications,Notification,,1,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,1813,2800,1,6032,0,0,0,0,0,9,0,0,28,7,0,0,0,0,1,0,0,0,5,2
Large Class,osu.Game,osu.Game.Overlays.Notifications,SimpleNotification,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,1813,2800,1,6032,0,0,0,0,0,1,0,0,28,7,0,0,0,0,1,0,0,0,3,4
Large Class,osu.Game,osu.Game.Overlays,NowPlayingOverlay,,1,2,2,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,66,1813,2800,8,6032,0,0,0,0,0,17,0,0,329,171,0,0,0,0,1,0,0,0,13,15
Large Class,osu.Game,osu.Game.Overlays,OverlayHeader,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,66,1813,2800,4,6032,0,0,0,0,0,5,0,0,329,171,0,0,0,0,1,0,0,0,1,3
Large Class,osu.Game,osu.Game.Overlays,OverlayTitle,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,66,1813,2800,0,6032,0,0,0,0,0,1,0,0,329,171,0,0,0,0,1,0,0,0,2,4
Large Class,osu.Game,osu.Game.Overlays.Profile.Header,TopHeaderContainer,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,1813,2800,0,6032,0,0,0,0,0,2,0,0,13,2,0,0,0,0,1,0,0,0,8,9
Large Class,osu.Game,osu.Game.Overlays.Profile,ProfileHeader,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,1813,2800,1,6032,0,0,0,0,0,4,0,0,40,13,0,0,0,0,1,0,0,0,4,3
Large Class,osu.Game,osu.Game.Overlays.Profile.Sections.Beatmaps,PaginatedBeatmapContainer,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1813,2800,1,6032,0,0,0,0,0,4,0,0,4,1,0,0,0,0,1,0,0,0,0,2
Large Class,osu.Game,osu.Game.Overlays.Profile.Sections.Historical,PaginatedMostPlayedBeatmapContainer,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1813,2800,4,6032,0,0,0,0,0,4,0,0,32,25,0,0,0,0,1,0,0,0,0,0
Large Class,osu.Game,osu.Game.Overlays.Profile.Sections.Kudosu,DrawableKudosuHistoryItem,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1813,2800,0,6032,0,0,0,0,0,2,0,0,7,3,0,0,0,0,1,0,0,0,0,4
Large Class,osu.Game,osu.Game.Overlays.Profile.Sections,PaginatedProfileSubsection,,1,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,1813,2800,5,6032,0,0,0,0,0,10,0,0,25,8,0,0,0,0,1,0,0,0,6,5
Large Class,osu.Game,osu.Game.Overlays.Profile.Sections.Ranks,PaginatedScoreContainer,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1813,2800,1,6032,0,0,0,0,0,5,0,0,12,4,0,0,0,0,1,0,0,0,1,2
Large Class,osu.Game,osu.Game.Overlays.Rankings,SpotlightSelector,,1,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,1813,2800,1,6032,0,0,0,0,0,6,0,0,31,8,0,0,0,0,1,0,0,0,0,7
Large Class,osu.Game,osu.Game.Overlays.Rankings,SpotlightsLayout,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,1813,2800,1,6032,0,0,0,0,0,8,0,0,31,8,0,0,0,0,1,0,0,0,6,8
Large Class,osu.Game,osu.Game.Overlays,SettingsOverlay,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,1813,2800,4,6032,0,0,0,0,0,6,0,0,329,171,0,0,0,0,1,0,0,0,0,1
Large Class,osu.Game,osu.Game.Overlays.Toolbar,ToolbarButton,,1,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,1813,2800,4,6032,0,0,0,0,0,10,0,0,41,20,0,0,0,0,1,0,0,0,4,6
Large Class,osu.Game,osu.Game,PerformFromMenuRunner,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1813,2800,0,6032,0,0,0,0,0,3,0,0,60,19,0,0,0,0,1,0,0,0,2,6
Large Class,osu.Game,osu.Game.Rulesets.Difficulty.Skills,Skill,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1813,2800,2,6032,0,0,0,0,0,7,0,0,7,2,0,0,0,0,1,0,0,0,1,2
Large Class,osu.Game,osu.Game.Rulesets.Difficulty.Utils,LimitedCapacityStack,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1813,2800,1,6032,0,0,0,0,0,3,0,0,8,2,0,0,0,0,1,0,0,0,1,3
Large Class,osu.Game,osu.Game.Rulesets.Mods,ModDifficultyAdjust,,1,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33,1813,2800,3,6032,0,0,0,0,0,7,0,0,85,47,0,0,0,0,1,0,0,0,1,2
Large Class,osu.Game,osu.Game.Rulesets.Mods,ModEasyWithExtraLives,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33,1813,2800,0,6032,0,0,0,0,0,3,0,0,85,47,0,0,0,0,1,0,0,0,2,2
Large Class,osu.Game,osu.Game.Rulesets.Objects,HitObject,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,1813,2800,4,6032,0,0,0,0,0,7,0,0,24,11,0,0,0,0,1,0,0,0,1,2
Large Class,osu.Game,osu.Game.Rulesets.Objects.Legacy.Catch,ConvertHitObjectParser,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1813,2800,1,6032,0,0,0,0,0,4,0,0,4,1,0,0,0,0,1,0,0,0,2,2
Large Class,osu.Game,osu.Game.Rulesets.Objects.Legacy.Mania,ConvertHitObjectParser,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1813,2800,4,6032,0,0,0,0,0,4,0,0,4,4,0,0,0,0,1,0,0,0,0,0
Large Class,osu.Game,osu.Game.Rulesets.Objects.Legacy.Taiko,ConvertHitObjectParser,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1813,2800,4,6032,0,0,0,0,0,4,0,0,4,4,0,0,0,0,1,0,0,0,0,0
Large Class,osu.Game,osu.Game.Rulesets.Objects,SliderPath,,1,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,1813,2800,3,6032,0,0,0,0,0,10,0,0,24,11,0,0,0,0,1,0,0,0,1,5
Large Class,osu.Game,osu.Game.Rulesets.Replays,FramedReplayInputHandler,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1813,2800,1,6032,0,0,0,0,0,3,0,0,5,2,0,0,0,0,1,0,0,0,3,4
Large Class,osu.Game,osu.Game.Rulesets,RulesetStore,,1,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1813,2800,4,6032,0,0,0,0,0,11,0,0,47,38,0,0,0,0,1,0,0,0,0,3
Large Class,osu.Game,osu.Game.Rulesets.Scoring,HealthProcessor,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1813,2800,1,6032,0,0,0,0,0,4,0,0,54,27,0,0,0,0,1,0,0,0,0,0
Large Class,osu.Game,osu.Game.Rulesets.Scoring,ScoreProcessor,,1,2,2,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,1813,2800,4,6032,0,0,0,0,0,17,0,0,54,27,0,0,0,0,1,0,0,0,6,11
Large Class,osu.Game,osu.Game.Rulesets.UI,ModIcon,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,1813,2800,0,6032,0,0,0,0,0,3,0,0,131,71,0,0,0,0,1,0,0,0,3,8
Large Class,osu.Game,osu.Game.Rulesets.UI.Scrolling,ScrollingPlayfield,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1813,2800,3,6032,0,0,0,0,0,4,0,0,27,13,0,0,0,0,1,0,0,0,0,0
