Code Smell,Project,Package,Class,Method,IsSmell,SeverityLevel,Severity,ATFD_method,FDP_method,MAXNESTING_method,LOC_method,CYCLO_method,NOLV_method,NOAV_method,FANOUT_method,CFNAMM_method,ATLD_method,CINT_method,CDISP_method,AMW_type,ATFD_type,CFNAMM_type,DIT_type,FANOUT_type,LCOM5_type,LOCNAMM_type,LOC_package,LOC_type,NIM_type,NOA_type,NOCS_package,NOCS_project,NOMNAMM_project,NOMNAMM_type,NOM_project,RFC_type,TCC_type,WMCNAMM_type,WMC_type,WOC_type,NOM_type,AMWNAMM_type,NOCS_type,NOM_package,NOMNAMM_package,LOCNAMM_package,LOC_project,LOCNAMM_project,NOAM_type,NOP_method,MaMCL_method,MeMCL_method,CLNAMM_method,num_not_final_not_static_attributes,number_private_visibility_attributes
Large Class,OpenRA.Game,OpenRA,DefaultInputHandler,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,316,665,1,1592,0,0,0,0,0,4,0,0,731,350,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Game,OpenRA,RuntimeFlagInit,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,316,665,1,1592,0,0,0,0,0,1,0,0,731,350,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Game,OpenRA,ProjectedCellLayer,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,316,665,2,1592,0,0,0,0,0,2,0,0,731,350,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Game,OpenRA,TerrainTemplateInfo,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,120,316,665,1,1592,0,0,0,0,0,2,0,0,731,350,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Game,OpenRA.Network,EchoConnection,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,316,665,7,1592,0,0,0,0,0,9,0,0,111,35,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Game,OpenRA.Network,FrameData,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28,316,665,1,1592,0,0,0,0,0,7,0,0,111,35,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Game,OpenRA.Network,ReplayConnection,,1,2,2,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,28,316,665,3,1592,0,0,0,0,0,5,0,0,111,35,0,0,0,0,1,0,0,0,4,0
Large Class,OpenRA.Game,OpenRA,ObjectCreator,,1,2,2,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,120,316,665,8,1592,0,0,0,0,0,12,0,0,731,350,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Game,OpenRA,Player,,1,2,2,0,0,2,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,120,316,665,6,1592,0,0,0,0,0,11,0,0,731,350,0,0,0,0,2,0,0,0,23,0
Large Class,OpenRA.Game,OpenRA.Primitives,ObservableDictionary,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,316,665,3,1592,0,0,0,0,0,12,0,0,110,32,0,0,0,0,1,0,0,0,1,0
Large Class,OpenRA.Game,OpenRA,ReadOnlyDictionary,,0,0,0,0,0,2,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,316,665,1,1592,0,0,0,0,0,5,0,0,731,350,0,0,0,0,2,0,0,0,0,1
Large Class,OpenRA.Game,OpenRA,ReadOnlyDictionary,,0,0,0,0,0,2,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,316,665,1,1592,0,0,0,0,0,5,0,0,731,350,0,0,0,0,2,0,0,0,0,1
Large Class,OpenRA.Game,OpenRA.Scripting,ScriptActorProperties,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,316,665,0,1592,0,0,0,0,0,0,0,0,34,14,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Game,OpenRA.Scripting,LuaValueExts,,1,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,316,665,4,1592,0,0,0,0,0,4,0,0,34,14,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Game,OpenRA.Server,Exts,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,316,665,1,1592,0,0,0,0,0,1,0,0,38,13,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Game,OpenRA,GameSettings,,1,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,120,316,665,0,1592,0,0,0,0,0,0,0,0,731,350,0,0,0,0,1,0,0,0,22,0
Large Class,OpenRA.Game,OpenRA.Support,Benchmark,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,316,665,0,1592,0,0,0,0,0,3,0,0,60,24,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Game,OpenRA.Support,Evaluator,,1,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,316,665,4,1592,0,0,0,0,0,5,0,0,60,24,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Game,OpenRA.Traits,DebugPauseStateInfo,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,316,665,1,1592,0,0,0,0,0,1,0,0,92,31,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Game,OpenRA.Traits,SequenceReferenceAttribute,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,42,316,665,0,1592,0,0,0,0,0,0,0,0,92,31,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Game,OpenRA.Traits,PlayerColorPalette,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,316,665,0,1592,0,0,0,0,0,1,0,0,92,31,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Game,OpenRA.Traits,RequireExplicitImplementationAttribute,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,316,665,0,1592,0,0,0,0,0,0,0,0,92,31,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Game,OpenRA.Traits,DamageType,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,316,665,0,1592,0,0,0,0,0,0,0,0,92,31,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Game,OpenRA.Traits,TraitInfo,,0,0,0,0,0,2,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,316,665,2,1592,0,0,0,0,0,2,0,0,92,31,0,0,0,0,2,0,0,0,0,0
Large Class,OpenRA.Game,OpenRA.Traits,TraitInfo,,0,0,0,0,0,2,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,316,665,2,1592,0,0,0,0,0,2,0,0,92,31,0,0,0,0,2,0,0,0,0,0
Large Class,OpenRA.Game,OpenRA.UtilityCommands,RegisterModCommand,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,316,665,2,1592,0,0,0,0,0,2,0,0,6,6,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Game,OpenRA,WorldViewportSizes,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,120,316,665,0,1592,0,0,0,0,0,1,0,0,731,350,0,0,0,0,1,0,0,0,0,0
