Code Smell,Project,Package,Class,Method,IsSmell,SeverityLevel,Severity,ATFD_method,FDP_method,MAXNESTING_method,LOC_method,CYCLO_method,NOLV_method,NOAV_method,FANOUT_method,CFNAMM_method,ATLD_method,CINT_method,CDISP_method,AMW_type,ATFD_type,CFNAMM_type,DIT_type,FANOUT_type,LCOM5_type,LOCNAMM_type,LOC_package,LOC_type,NIM_type,NOA_type,NOCS_package,NOCS_project,NOMNAMM_project,NOMNAMM_type,NOM_project,RFC_type,TCC_type,WMCNAMM_type,WMC_type,WOC_type,NOM_type,AMWNAMM_type,NOCS_type,NOM_package,NOMNAMM_package,LOCNAMM_package,LOC_project,LOCNAMM_project,NOAM_type,NOP_method,MaMCL_method,MeMCL_method,CLNAMM_method,num_not_final_not_static_attributes,number_private_visibility_attributes
Data Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,PassengerInfo,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,812,1588,1903,1,4624,0,0,0,0,0,1,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Data Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,PlayerStatistics,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,812,1588,1903,0,4624,0,0,0,0,0,4,0,0,2291,878,0,0,0,0,1,0,0,0,21,0
Data Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,ArmyUnit,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,812,1588,1903,0,4624,0,0,0,0,0,0,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Data Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,ProductionItem,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,812,1588,1903,1,4624,0,0,0,0,0,2,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Data Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,StrategicVictoryConditions,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,812,1588,1903,0,4624,0,0,0,0,0,4,0,0,2291,878,0,0,0,0,1,0,0,0,2,0
Data Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,PluggableInfo,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,812,1588,1903,1,4624,0,0,0,0,0,2,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Data Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,ProximityCapturable,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,812,1588,1903,0,4624,0,0,0,0,0,9,0,0,2291,878,0,0,0,0,1,0,0,0,5,0
Data Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,Rearmable,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,812,1588,1903,2,4624,0,0,0,0,0,3,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Data Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,NukePowerInfo,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,812,1588,1903,1,4624,0,0,0,0,0,2,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Data Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,TooltipInfo,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,812,1588,1903,1,4624,0,0,0,0,0,2,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Data Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,TunnelEntrance,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,812,1588,1903,0,4624,0,0,0,0,0,1,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Data Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,JumpjetLocomotorInfo,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,812,1588,1903,1,4624,0,0,0,0,0,1,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Data Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,LocomotorInfo,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,812,1588,1903,2,4624,0,0,0,0,0,2,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Data Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,ScriptLobbyDropdown,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,812,1588,1903,0,4624,0,0,0,0,0,1,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Data Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,SubterraneanLocomotorInfo,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,812,1588,1903,1,4624,0,0,0,0,0,1,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Data Class,OpenRA.Mods.Common,OpenRA.Mods.Common,WebServices,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24,1588,1903,0,4624,0,0,0,0,0,1,0,0,76,59,0,0,0,0,1,0,0,0,0,0
Data Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Widgets,ButtonWidget,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,83,1588,1903,2,4624,0,0,0,0,0,10,0,0,379,109,0,0,0,0,1,0,0,0,39,0
Data Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Widgets,GradientColorBlockWidget,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,83,1588,1903,1,4624,0,0,0,0,0,2,0,0,379,109,0,0,0,0,1,0,0,0,4,0
Data Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Widgets.Logic,ShowPlayerActionDropDownOption,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,109,1588,1903,0,4624,0,0,0,0,0,0,0,0,299,98,0,0,0,0,1,0,0,0,2,0
Data Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Widgets,ObserverProductionIconsWidget,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,83,1588,1903,2,4624,0,0,0,0,0,4,0,0,379,109,0,0,0,0,1,0,0,0,13,0
Data Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Widgets,ObserverSupportPowerIconsWidget,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,83,1588,1903,2,4624,0,0,0,0,0,4,0,0,379,109,0,0,0,0,1,0,0,0,11,0
Data Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Widgets,ProductionTabGroup,,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,83,1588,1903,0,4624,0,0,0,0,0,1,0,0,379,109,0,0,0,0,1,0,0,0,3,0
